"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1274.70977561979","1307.56226628695","1326.62738415982","1359.41533364932","1378.69205104706","1372.37007922337","1367.56725535245","1377.79477426808","1344.44591879811","1390.75778198307","1442.97690088652","1507.28906946513","1526.16950942459","1561.3874087187","1471.64864918954","1562.27887385753","1614.02589559014","1686.17153257923","1741.18434038919","1758.3344598491","1783.94018985826","1814.94323596972",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8311.26468557114","8243.47218837172","8400.55886983942","8844.27809546434","9175.99243823377","9338.51053150837","9817.88600490891","10403.0310957431","10894.7522824166","11876.0811672002","13241.9966199271","14549.5861777074","15467.2397225026","16251.3808463318","17081.7743442989","18300.3256736322","19026.8397295473","20678.6799120892","20648.0551358014","21555.8591129762","22841.2103381104","23094.4733308159","24463.1994713915","25524.7176219966","26147.5373739471","26700.7560826351","28107.8918014399",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2818.60237373496","2902.3679212697","2988.05949124201","3161.10768779665","3290.87943911807","3457.74553243783","3657.04455822822","3857.09996600684","3939.85235347864","4102.03498207142","4384.1300373089","4598.88742476222","4823.68044973282","5152.02594159679","5649.09070271858","6209.94248334455","6946.60018624911","7705.58034627708","8328.57986786099","8585.71827984005","9290.69974771088","10067.0289689035","10680.3442209869","11279.10775131","11879.7575577804","12350.29247033","12956.6960566857","13739.6296770395",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2516.56212694144","2586.841254276","2655.42916496247","2794.70600429538","2897.79195647693","3035.31087598309","3201.66266733495","3363.28632709473","3430.09783513175","3560.92764407022","3791.15223912899","3967.63600016956","4146.67260017228","4415.74011577932","4840.64039957488","5299.59164903664","5897.54994810526","6509.31905879321","7003.45544368649","7206.98223900533","7761.15609410504","8367.25083629487","8846.28237886292","9319.07052823378","9793.63978535319","10149.8006666715","10602.9929341206","11203.6342599432",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1299.12872074014","1329.04670919206","1343.42242498191","1362.06997651332","1376.3993313463","1418.12838069308","1477.90234786863","1512.97705158035","1542.30057000406","1578.86182145953","1643.15494986498","1709.39208212476","1753.79941555979","1845.81520710826","2058.00048463115","2203.7615243632","2371.36396353458","2536.07831971557","2655.45854458546","2742.81035291807","2869.55965466113","2990.23215730484","3116.89213591137","3274.5934875184","3443.76664185369","3537.35636512327","3618.83792757396","3774.64640691581",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1937.22648376064","1986.25132468868","2021.27063563066","2043.469150586","2080.0678851242","2124.3660968608","2211.30860142589","2238.02209309878","2269.2359562809","2303.57504720687","2394.48121718331","2469.13175292907","2524.78480006619","2666.60523585803","3108.3291482212","3311.31699886682","3568.19855144921","3792.95295483806","3925.11242649506","4048.94314563374","4214.14392041345","4390.12438252999","4561.4506984997","4763.02344533526","5004.3172674692","5144.48070467845","5214.9030059237","5363.8681811431",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2989.53414981725","3245.68391399726","3476.05474709317","3728.13279137957","4029.8309194447","4383.9450301581","4741.78853951455","4977.12822058406","4309.33592588889","4348.65620469532","4601.8493370402","4810.75564494874","5033.94912818407","5305.68332867568","5647.2412800074","6076.57788764509","6517.94909334167","7019.7489297558","7486.01947001863","7787.12362408401","8262.89926894218","8837.82012171405","9421.58695312812","9979.5172919759","10537.6600152547","11040.1972130227","11610.9931218733","12283.6154277128",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","962.443032525005","982.361811256664","985.603265714679","1003.62728991472","1006.44209095948","1048.74140284474","1095.25490559379","1136.58708346432","1166.12009169704","1205.58699389697","1257.23387784062","1321.35734648734","1361.67173946035","1429.21553412099","1520.84327818164","1639.07371441389","1761.84894351555","1897.31794666504","2012.01881516832","2080.90222256185","2187.97021300487","2283.26652524948","2387.08336864988","2522.7112398341","2654.68127761513","2723.79608885949","2812.0482340231","2974.77179415829",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1134.22227443449","1160.45981333802","1227.15773902811","1290.3537918676","1378.49590316184","1485.02943961998","1595.71232202102","1657.40883616872","1746.49487542087","1895.4408312104","1977.64502308403","2083.8245500658","2159.35975981567","2336.47308130585","2549.26588890609","2830.40507390547","3138.63381586819","3484.88468152655","3637.64302867069","3920.00613882149","4315.59602443676","4635.87913658849","4916.48579000261","5250.51236297383","5672.9269732679","6130.06751531789","6573.93215524133","7055.5548301901",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13745.4453686789","14394.0394860981","15110.9094795244","15807.798235038","17006.2702211309","18936.2577257556","20474.7355725693","22615.1448297894","25039.0084647746","26995.1984585512","30173.2048396099","32572.6592555044","35210.8574705752","36235.3768577142","38683.0172420208","40438.1051392424","44211.1245009631","46751.5952871405","44280.6914596491","41613.3441852022","43298.6941393342","45147.3762396776","46374.2395088883","48067.1207118188","50994.3061395943","68576.7443262317","71388.7596796249","75648.2328494266",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7363.39029330231","8379.37442456247","8679.43285815907","8867.17515411914","8809.39556387235","9069.26243043341","9553.68134204669","9588.48759175732","9719.1904197721","9774.59085191491","10411.5492390586","10577.4574289537","11369.8500414414","12457.5044975487","13205.623273761","13904.5951392983","14878.0425992546","16335.4977518075","16511.0329816887","16611.9980174545","17579.8739367267","18192.1055960586","16932.1772128244","16954.5131551469","17828.6399580851","17571.222242865","19948.8165996546","20949.9439993379",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7446.87513746219","2693.44498620963","3550.70049072371","4598.32526109215","4731.5294805791","4783.44185355329","5242.18963669444","6264.92308082452","8278.30186335615","9585.6159924324","9651.69010222984","9813.44306009133","9020.76944184192","5989.83684798327","9239.30972550257","9701.2380973037","10740.8354073169","10905.9119585247","11736.7381584753","11905.1964098877","12460.3379670716","13261.6014514347","14895.3919814721","15754.3997892057","15631.3548972166","16050.5619107593","17516.2590836108","17196.7810400953",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21637.4866371345","22050.631146358","21520.2258812831","22095.8120780615","23178.6226593326","23561.4789058072","24421.8315077411","26784.2375056868","28528.5134780032","29344.4286912754","29453.426649526","31534.1456922704","32219.7243452294","32338.1824754515","35332.6443654179","36965.1403161226","38718.0141916847","40780.0958114047","42721.162860495","41195.9596647895","38535.3270617591","39621.9356635285","40696.0377995462","42821.2850368123","44546.0104478288","47499.6253846535","50745.682977113","53152.6988939015",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15048.4657312544","15772.5508150756","16793.3910917261","17431.1901268015","18635.6440625309","19746.4422980769","20765.6290726236","21432.6211954674","22056.5446622983","22600.0550768224","24935.3497631378","24932.5982243228","25213.5390548009","23799.0902788285","25228.0869701705","24819.9540981585","25676.0701396933","27496.2116161345","27399.4476428399","27498.5653661926","28828.321525657","30558.3912790325","31708.0871068513","34128.9564769879","34086.5487590247","35888.8758935766","37258.2235945673","38261.6751243767",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18557.1059784996","19456.3027591795","20052.2065071147","20341.7906003154","21217.2281298374","22284.678809031","22963.1602929363","23808.0153020541","24926.5639256556","25531.6247555125","27022.8616064222","27955.8776709222","28641.5581477929","29079.3072222922","29457.8909702885","30051.7732668053","32336.1613429653","33990.6177500287","35402.9168527156","34507.7530042292","35042.1953701135","36347.3424784176","36237.1104277204","36131.1321123599","36070.8055952064","36640.1155779484","38380.1724117843","39426.9407967799",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4709.01916767434","5060.58112807818","5230.76583823499","5804.38648114284","5951.88350800181","6159.02651555316","6204.29567387302","6178.62305600305","6042.54551193115","6143.96530598176","6286.54152656395","6467.24084525851","6651.86609139788","6989.00194385941","7232.86606927926","7488.69679806739","7897.64095432481","8178.92083434298","8228.21933399213","7891.6927340814","7834.27097755","8099.15557308659","8163.70283221626","8305.30412523886","8481.50726453102","8620.35652376923","8821.31142953404","8995.35021071797",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4061.07570136721","4053.24915435709","4653.17608774116","4721.280409866","4824.36766745936","5027.30029504284","5066.95989057005","5196.4681188784","5305.12629500575","5473.34185777264","5734.63912199427","6066.9310912924","6400.53921310897","6662.1121620235","7245.3862764916","7835.08840019565","8405.60116964429","8944.4889271251","9332.54246167348","9436.67702231979","9281.1472117003","9214.20662405696","9129.38977869367","9062.04051892212","9082.96015199425","9041.81756496415","9047.76892340397","9153.35242029193",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19436.5212189506","20770.461035483","21387.4875826241","21757.5827525543","22398.5691805904","23403.2248232713","24507.063088475","25134.8787162991","25052.6971420619","25325.7072638772","26838.8686465804","27495.6852002877","28160.1076146939","28921.5969240829","30361.8149725657","31663.4530989772","33098.909990345","34502.2349144723","34798.7658977271","33192.6797722167","35000.3212093644","35774.6967129559","37191.3859456258","38974.0794886127","39179.155610609","40717.3243779285","42281.1881895781","43278.9893282136",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8434.96062743561","7708.65790068071","7471.68854380832","6991.9317179554","6332.20520461444","6039.103009699","6274.41038099963","6593.646279638","6652.40683869269","7002.96092390622","7887.89298389755","9172.36917771712","10225.4459030199","11360.9933343624","12705.4338539843","14259.0186988815","16098.5109088513","17793.1478794981","18513.9254122489","18387.0636545755","19690.0339134042","21276.9340240625","22391.318229599","23773.4355563448","24847.8587634802","25049.9355363552","25286.4337247112","26409.5411810254",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1538.59282024567","1560.84346919185","1533.9025524895","1527.59320798742","1553.26686288561","1607.22231985077","1655.90890400626","1645.11879954585","1670.62346372774","1688.19165412096","1690.01224570571","1745.52162117564","1734.12346917805","1771.66443437753","1861.7994872287","1980.26039634616","2114.33578129047","2256.34903497973","2243.36907274976","2271.96871881742","2425.9244398602","2556.96287205963","2650.53887656498","2776.59848517908","2900.37069995395","3019.95195248195","3156.11893173745","3285.91040891751",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245.79271450972","2103.67242433917","1831.53856015759","1584.77917146722","1293.88435309326","1236.81991154537","1328.80704701722","1464.04839010913","1488.33130299786","1543.2454791398","1644.31197512554","1754.55434080131","1764.90516073861","1906.55626097525","2071.41749206374","2110.37793567517","2218.72793379545","2448.89919937998","2681.1221868103","2746.10265504845","2733.72933718566","2920.6032099095","2922.70287320038","3229.34934856528","3351.67099930075","3447.60825022898","3569.51838990232","3725.5410226732",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1145.50171944149","736.997703727877","800.631614392747","837.638791071253","861.352485806139","887.740333055814","991.403292964147","1097.7555894619","1182.05187678882","1255.64420455112","1366.00418525261","1523.77547626251","1753.44198313158","1971.62732569284","2197.82997810164","2355.79030530531","2340.38172140597","2471.89147442893","2658.70924674351","2858.71357016753","3067.55302955128","3291.28476181889","3504.41825365613","3736.96461203482","4001.75677751144",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1267.53711429538","1286.8381253565","1308.73475287216","1334.56729821282","1369.25277914698","1378.76707146156","1406.43626560961","1431.18748674032","1515.76411163523","1489.42216915616","1590.90878692919","1576.12179550775","1632.68964597915","1669.00013868252","1656.26479805775","1759.55825960783","1748.30139267761","1795.29113079429","1757.8325841248","1738.72551643381","1696.51197430927","1706.4809532381","1794.51840799453","1894.77907423045","1912.12984385921","2094.91000428386","2108.53774118545","2174.99497270847",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9259.51272745352","9321.30695015509","9857.93182380835","10674.3261177404","11337.9155310016","12092.4148692521","12893.0517259628","13866.8587395","13775.8280801652","14297.0177166811","15989.9105882312","17016.8463107702","17476.8362731602","16939.3939597845","17782.946412499","19702.2897942405","20423.9071414579","20689.5314917916","22178.1062508153","21435.7187547979","20979.0619772943","21689.3038856002","21711.9462430827","23180.1055466196","24737.9584329962","25737.6244361526","26382.787649901","27066.9333785582",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8276.03495903337","9343.97781326852","10042.2707716054","10874.1058308681","12006.4972229534","13295.5196938127","14428.2725226654","15399.2265891606","14608.8405971189","16392.8086272699","18083.0841020476","19184.3860950104","20775.1051401435","21374.4967775973","22947.2231626824","24196.4238503746","25827.7945958377","27822.8601375008","28655.9835241828","28320.3191206544","30376.8718192526","31228.5106952266","32097.164002476","32615.7725895835","33587.5833961446","35203.734140356","36629.8646004377","38335.2704786142",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59069.6459477794","59729.894444277","59221.5784803138","57966.2322910105","54235.247198719","55420.7226520071","55510.3557520651","57119.7458549819","67552.4274127553","75528.223525721","83224.5748785044","88328.0160671089","91268.6072278965","90011.7821675039","79296.8647413636","73682.8683779231","77459.5383056761","79047.7638712039","76667.7063327707","74617.6919660477","72918.0037634406","74263.9986260609","71943.0088790813",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5643.86781402117","5901.04610715041","6044.88290465588","6652.76994969341","6995.10110863667","7128.51886659574","7306.20156090906","7679.02921645549","7792.10518810033","7836.21595197403","8232.51714051134","8395.43099210329","8514.29667016094","8615.69127672139","9234.06954292463","9853.00403976371","10599.9612104073","11329.0522145323","11934.3754239815","11797.8983634343","12461.3073664177","13233.7235507349","13734.1588902646","14176.1966532297","14517.3449152095","14349.2417246934","14395.5474843393","14761.0939191734",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1103.95895554899","1156.68619855818","1214.90970969204","1282.90281206497","1382.09827906385","1475.41301489665","1572.32514235044","1675.55923949896","1728.72428034126","1850.89123039639","1969.70170420648","2096.90798573678","2221.18641118141","2367.44581130369","2548.39891096785","2773.57107580633","3054.58177858015","3317.14745376173","3585.16717773805","3820.36145403282","4133.44186803688","4495.1521504627","4882.41856003354","5293.96335775359","5727.01148615946","6128.35823784803","6549.66799974824","7023.37167912398",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5078.70675803155","7122.14601887753","7425.08232995366","7912.22608414797","8510.83072012736","9076.83504503162","9598.41265435076","9472.47282393121","9851.48966526529","9822.25975257832","9933.07926088133","10161.7314734256","10176.4546082687","10196.8175021677","10632.0381598468","10924.5106765587","11236.7080327652","12524.4137297235","14023.2644927262","15282.3782566634","16118.9632902425","15693.6872834493","15334.6500049775","14902.7634765885","14570.5320909522","14218.8297179534","14308.7511271436","14675.6443527348",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","565.66394280563","510.341986789101","345.125001211151","239.484028836302","190.152757376529","180.40616656425","194.902923843542","379.920593388974","462.304280649818","533.092248373083","664.776666662298","674.830124467232","694.321016095145","486.215654457056","502.964093623427","532.354094650516","572.716298477727","618.886198751948","648.426740990715","661.168863861907","685.500686062562","734.326273753035","786.12432159374","847.132029756163","847.724592791167","836.181489038688","812.673943814557","826.451682628837",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16639.658667269","17375.6464817473","17186.1638801294","17010.8135834125","19299.5164570104","20392.4761541712","23189.8272406517","25071.9443419028","26966.4962002544","27843.1256449368","27523.8174566752","29030.8433822135","11192.7906388431","25416.0844278642","22322.3843729899","17246.8262756186","15810.2522281205","15420.168625312","19631.2994400096",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6354.10070864015","6510.6674732141","7087.66421586179","7217.13774614799","7413.64188065128","7602.14435144093","7864.00619090494","7846.40939296997","8315.82398326823","8561.5348111656","8660.70192416112","8482.45598350449","8571.66087277486","9052.20669185263","9896.78936299904","10087.2473576364","10931.0544932718","11205.1222509613","11933.1103149337","12037.4314779796","11878.5865779184","12112.4001267958","12287.004916327","12848.6437305771","12994.7548660556","13334.2754015362","13665.3180539293","14219.2374426383",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5811.36454899627","6137.25451105384","6372.6170539698","6975.96525677178","7349.64747749417","7483.19065360587","7715.26850556037","8146.06853203742","8303.60633950879","8328.68726742051","8708.46740812926","8850.54837513043","8882.21807030224","9069.81576106412","9763.12021845643","10451.0333696596","11317.9470733461","12131.7054153486","12727.4226410178","12515.0867396906","13293.3327883246","14141.6013234072","14633.507471854","15108.3469454542","15408.4110255715","15306.514095092","15346.6719428503","15776.9353626966",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","843.794148516086","864.294051516481","871.414807484176","878.287764067332","885.442936791998","928.611761787237","974.423684672985","1012.76620664011","1038.82199473428","1075.03912722847","1123.73197367976","1182.70138720289","1227.62328746577","1290.72395459724","1380.58870157731","1506.6320778809","1637.71001920556","1787.27730434169","1907.73799614102","1974.77636625675","2073.93475061091","2158.72883043953","2247.06274708973","2368.28219244911","2484.85011704014","2541.16258362716","2606.85595419668","2740.1111106069",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933.977922032404","944.415657537561","909.111784581056","908.156286077692","917.299437619847","944.458451306645","985.973300579121","1013.04696429815","1031.39760620335","1054.97664934935","1081.09858338421","1127.86842775773","1142.4636070789","1173.6519000291","1238.88267233984","1320.75608042563","1389.8935115389","1474.59733499181","1538.61325315634","1589.32051991974","1672.52124411372","1737.57362342879","1790.32332442337","1884.85696591067","1974.44866897923","1963.72993696082","1973.39603208386","2072.91500095583",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2334.77375679622","2493.25950269758","2632.13432390692","2850.50243473029","3045.35028895395","3253.11532203079","3414.98289878099","3675.03707616247","3869.73484159854","4076.32099384641","4392.67549534769","4392.68326922412","4601.36532757639","4931.53670291786","5299.68395389194","5766.39524783351","6351.95736020895","6914.78617474468","7419.35903279926","7690.42692481474","8357.02990733741","9193.35950890696","10163.860113294","10595.7157315885","11219.5533198747","11798.3899455853","12343.3608678142","12810.9509082307",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1766.38313733524","1810.06106323226","1864.1185477448","1911.95989688259","1976.36114591115","2080.02413055322","2203.72301121524","2286.73860739127","2288.29459611134","2394.23661467526","2512.69954468036","2635.20537084357","2733.89671236733","2917.3627517606","3190.23508572416","3467.53303851084","3787.93636158865","4133.50176572314","4350.75503381859","4544.73292665921","4869.9203918531","5165.74878576229","5448.64012831524","5757.41629889817","6108.00926386517","6446.5655151537","6789.60508787418","7192.11917754938",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2424.79556200085","2489.00956284274","2546.06817364358","2678.37128313853","2772.67322643941","2906.95800270746","3064.31340153796","3214.07272303147","3273.66369027764","3406.48618523037","3634.26050120696","3812.50639650451","3997.88588287904","4258.84090492409","4670.46369610313","5119.55997392256","5697.00704182529","6290.03598301181","6775.56850512266","6987.91719251372","7521.37981855959","8109.18252376366","8587.01454765748","9054.83245918163","9533.67368956379","9887.33762049188","10344.5270585192","10936.0837347946",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","891.55173147675","966.970183115391","1037.12439316219","1077.58093901618","1144.84780495833","1187.24194958191","1258.06976697464","1310.00299557656","1329.27694240668","1341.95290369943","1411.81686262161","1481.73698838642","1502.34357368041","1588.98558196751","1646.88841458492","1744.53157684739","1858.82186022252","1983.7404819514","2139.92518253163","2181.59696584077","2317.82892840665","2500.0148712682","2665.51414915479","2722.74290532759","2820.26912459188","2883.8110871885","2951.02189397517","3130.15150841731",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2849.28889618611","2944.62310135499","3007.90080008272","3181.04500942675","3363.21835667011","3591.68009129061","3808.88084879466","4038.58800799653","4147.43090597874","4359.43115018155","4737.9114751352","5062.1380702207","5430.08710379895","5909.4117118239","6527.26873120158","7235.11479834335","8239.26540433931","9268.65149080126","10210.4527414317","10610.5743616936","11547.9753296886","12708.1732795867","13616.2626717464","14474.9909049147","15293.3520364581","15950.3986166739","16704.4161303696","17783.7427652809",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5923.60370002453","6377.99065572491","7066.70880534289","7756.67242967979","7821.66556102915","8456.32163037205","9459.49224125478","10494.348569957","12066.8248580644","13036.0856795895","14526.1339451116","16486.7014720316","19092.2488606754","20744.0666326456","18142.6529197593","20110.3389687171","22854.33217107","24658.0075328934","26660.5598858607","28174.3635218648","28783.6667748194","29862.3188904098","32092.4973900153",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29680.2875195185","32875.8062629146","33785.3243280976","35561.5477913178","37196.0229040206","39632.9570413277","41334.7526214924","42826.4000016287","44360.2832779266","50627.9277628705","55340.0973218379","55941.3813805317","58771.5092731796","60035.1960470468","64074.5051500861","68220.0644818574","77961.4747875645","83967.260471763","86693.8951220862","82263.4362271089","85696.9959142608","92005.0168361444","91622.1774169388","95590.5386984251","101640.053385305","102517.138229939","102389.437727633","103744.759840494",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5507.9212827793","5795.20631897015","6481.58567689445","7070.92366707607","7405.28578408473","8018.05037265523","9042.66783085124","10070.00251116","11025.8348169101","12218.7279613116","13847.6341176287","15754.6178019202","18126.1511193455","19432.2232876513","16868.8166654817","17575.7296974062","19773.3837201521","21252.7185325774","22676.3802138837","23808.014876655","24510.1620574717","25586.2887008349","27598.3290939303",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26089.4565507027","27168.0668933007","30727.781951755","32385.7040845608","33786.9294478947","34914.5300917417","34694.1750879758","34488.6177942872","32597.5233608453","31638.980753306","33469.1316213226","34408.4386992155","37145.4128666047","41266.8243896326","52457.4028460263","57162.535240637","65307.0899421974","75131.9837806833","77584.7052735648","77553.2839737065","96198.2020001041","116752.211556318","126863.217689836","140037.059349877","137742.793722633","106959.876305532","105420.354044043","115123.078162513",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2528.458556106","2750.20646094308","2705.00321037389","2701.76704556605","3001.80680062736","2854.58809991385","3219.94232224114","3181.02322593354","3404.73100952577","3451.40701759606","3553.99424705968","3854.18425865923","3987.26646627604","4257.96349330196","4530.82369011594","4773.98407063372","5232.0091180627","5496.64313180117","5866.56421559029","6086.34016351293","6312.91542734005","6688.40260633548","6916.43502419801","7239.87310626714","7442.41616348219","7770.24599129649","7857.4877165031","8217.45679634706",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
